鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區高職西街９０之１號十一樓,14.66,住,,,1110202,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010731,80.28999999999999,2,2,1,有,有,4000000,49819,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKKHHGFIF58DA,39.1,0.0,4.97,有,0386
鶯歌區,房地(土地+建物),新北市鶯歌區尖山路１８７號七樓,19.77,住,,,1110311,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821213,120.33,3,2,2,有,有,8000000,66484,,0.0,0,土地增值稅由買方負擔未登記建物；,RPXPMLMLLHHGFIF09DA,88.21,0.0,11.49,有,
樹林區,房地(土地+建物)+車位,新北市樹林區佳園路三段６１８號十一樓,16.94,住,,,1110212,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971027,149.12,3,2,2,有,有,12200000,81813,坡道平面,36.93,0,,RPOQMLMLLHHGFIF28DA,69.76,1.96,7.11,有,
樹林區,房地(土地+建物)+車位,新北市樹林區中山路三段１８５號七樓,13.19,商,,,1110303,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050524,177.2,3,1,2,有,有,16660000,94018,坡道平面,20.84,0,,RPPPMLMLLHHGFIF28DA,92.56,5.28,9.21,有,0387
樹林區,房地(土地+建物)+車位,新北市樹林區俊英街１１６巷４１弄３１號七樓,23.76,工,,,1110309,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0840323,134.91,3,2,2,有,有,10000000,74123,坡道平面,0.0,0,,RPRPMLMLLHHGFIF48DA,78.55,0.0,9.34,有,
樹林區,土地,東園段641地號,1334.68,,一般農業區,農牧用地,1110128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31480000,23586,,0.0,0,,RPVPMLMLLHHGFIF88DA,0.0,0.0,0.0,無,0388
三峽區,房地(土地+建物),新北市三峽區中山路２１９巷７號六樓,36.32,住,,,1110302,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810103,172.85,3,2,2,有,無,13500000,78102,,0.0,0,,RPROMLNLLHHGFIF48DA,125.66,0.0,14.29,有,
鶯歌區,房地(土地+建物),新北市鶯歌區鳳七路３６號二樓,12.69,住,,,1101110,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110105,67.81,1,1,1,有,有,5200000,76685,,0.0,0,民國110年11月18日讓渡,RPTOMLNLLHHGFIF68DA,40.01,0.0,4.53,有,
三峽區,房地(土地+建物),新北市三峽區中山路８８９巷２６５號,7119.0,,山坡地保育區,農牧用地,1110124,土地2建物1車位0,全,三層,透天厝,農業用,鋼骨構造,1000818,253.28,2,3,0,有,無,6900000,27243,,0.0,0,,RPVOMLNLLHHGFIF88DA,226.67,0.0,26.61,無,0389
樹林區,房地(土地+建物)+車位,新北市樹林區太順街４９巷７號三樓,27.38,住,,,1101117,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820715,143.9,3,2,2,有,有,12500000,86866,坡道平面,0.0,0,陽台外推；其他增建；,RPTRMLMLLHHGFIF88DA,78.5,3.79,11.08,有,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路３８號十樓,32.13,住,,,1100208,土地1建物1車位2,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110105,208.92,3,2,2,有,有,14920000,80717,坡道平面,64.96,3300000,於110年11月18日讓渡,RPWQMLNLKHHGFIF09DA,85.36,2.92,6.54,有,
鶯歌區,土地,中山段552地號,235.0,工,,,1110119,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,76596,,0.0,0,,RPSOMLPKLHHGFIF68DA,0.0,0.0,0.0,無,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路４２號十樓,31.59,住,,,1100801,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110105,185.57,3,2,2,有,有,13300000,74793,坡道平面,32.48,1850000,,RPVOMLRKLHHGFIF56DA,84.37,8.52,7.92,有,
三峽區,房地(土地+建物)+車位,新北市三峽區國際一街９６號四樓之三,27.91,住,,,1110227,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950530,209.10000000000002,3,2,2,有,有,20500000,98039,坡道平面,41.7,0,陽台外推；其他增建；,RPQPMLRKLHHGFIF78DA,111.53,5.34,10.39,有,0390
樹林區,房地(土地+建物)+車位,新北市樹林區保安街二段３２５巷１９號八樓,17.02,住,,,1110125,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871230,123.94999999999999,3,2,2,有,有,10500000,84712,坡道平面,22.08,0,免除給付新台幣壹佰壹拾萬元正之義務含土地增值稅或其他稅費64387元；親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPPNMLKLLHHGFIF87DA,69.01,0.0,7.79,有,
土城區,房地(土地+建物)+車位,新北市土城區員林街１２巷８號十四樓,0.43,住,,,1110127,土地1建物1車位1,十四層，十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,2.37,3,2,2,有,有,70000,29536,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLSKLHHGFAF28EA,2.0,0.04,0.25,有,
土城區,房地(土地+建物),新北市土城區延壽路１１１巷１４號四樓,17.58,住,,,1110302,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671107,61.49,3,2,1,有,無,1900000,30899,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLSKLHHGFAF48EA,61.49,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區莊崑路６７號二樓,27.15,住,,,1110226,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070817,146.42000000000002,3,2,2,有,有,16800000,119617,坡道平面,21.02,1800000,其他增建；,RPQRMLMLLHHGFAF87EA,70.7,6.29,7.65,有,0391
土城區,房地(土地+建物),新北市土城區中正路６７巷２０號,21.61,住,,,1110122,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.68,0,0,1,有,無,15100000,191917,,0.0,0,其他增建；,RPTQMLMLLHHGFAF08EA,78.68,0.0,0.0,無,
土城區,房地(土地+建物),新北市土城區清水路２３４巷１５弄２９號四樓,23.7,住,,,1110210,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830606,120.35,3,2,2,有,有,12500000,103864,,0.0,0,,RPUNMLNLLHHGFAF97EA,85.86,0.95,7.33,有,
板橋區,房地(土地+建物),新北市板橋區雙十路二段２１３號十一樓,6.57,商,,,1110210,土地4建物1車位0,十一層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870714,99.2,2,2,2,有,有,16500000,166331,,0.0,0,二等親買賣親友、員工、共有人或其他特殊關係間之交易；,RPWNMLNLLHHGFAF18EA,65.95,0.0,8.58,有,
板橋區,土地,大同段264地號,53.4,住,,,1110314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,44944,,0.0,0,,RPPQMLNLLHHGFAF77EA,0.0,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區大觀路三段１５８之１號,51.27,住,,,1110314,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,,160.4,8,1,4,有,無,16800000,104738,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQQMLNLLHHGFAF87EA,160.4,0.0,0.0,無,
板橋區,房地(土地+建物),新北市板橋區民族路２２２巷２號七樓之一,8.72,商,,,1110125,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880806,103.12,3,2,2,有,有,13900000,134794,,0.0,0,陽台外推；其他增建；,RPOOMLOLLHHGFAF57EA,68.35,0.0,11.24,有,
新莊區,房地(土地+建物),新北市新莊區建中街６號二樓之一,11.32,住,,,1110127,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980921,80.91,2,0,1,有,有,11000000,135954,,0.0,0,其他；,RPTRMLNLLHHGFBF38EA,47.59,4.48,3.03,有,
新莊區,房地(土地+建物),新北市新莊區建中街８號二樓之一,9.46,住,,,1110219,土地2建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980921,67.77000000000001,0,2,1,有,有,9270000,136786,,0.0,0,其他；其他增建；,RPURMLNLLHHGFBF48EA,38.66,4.98,2.38,有,
新莊區,房地(土地+建物),新北市新莊區中港二街１４０號三樓,19.4,住,,,1110223,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640703,55.68,2,2,1,有,無,6250000,112249,,0.0,0,其他增建；,RPRRMLOLLHHGFBF28EA,55.68,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區達觀路２０之４號,60.17,,山坡地保育區,丙種建築用地,1110216,土地1建物1車位0,一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850514,114.33999999999999,3,2,2,有,有,8500000,74340,,0.0,0,陽台外推；,RPQOMLNLLHHGFCF87EA,82.66,0.7,5.46,有,
新店區,房地(土地+建物),新北市新店區永安街１０９巷１２號　　　　,14.09,住,,,1110204,土地2建物1車位0,一層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851017,63.73,2,2,2,有,有,8800000,138083,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；夾層；,RPTOMLNLLHHGFCF18EA,44.95,10.78,0.0,有,0392
汐止區,房地(土地+建物)+車位,新北市汐止區秀山路１４７巷１８號,41.78,,山坡地保育區,丙種建築用地,1110309,土地1建物1車位1,一層，二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851205,101.53,3,1,2,有,有,5000000,49247,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLNLLHHGFDF08EA,58.65,0.0,6.63,有,
汐止區,房地(土地+建物),新北市汐止區新臺五路二段９１號４樓之３,5.33,住,,,1110304,土地1建物1車位0,四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840824,91.25999999999999,2,2,2,有,有,9700000,106290,,0.0,0,,RPWOMLNLLHHGFDF58EA,64.45,2.07,2.25,有,
汐止區,房地(土地+建物),新北市汐止區復興路７號十四樓之１,8.5,商,,,1110212,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970205,113.63999999999999,2,2,2,有,有,15900000,139916,,0.0,0,陽台外推；,RPXOMLNLLHHGFDF68EA,69.96,1.02,12.09,有,0393
汐止區,車位,新北市汐止區復興路３號二樓之１,1.08,商,,,1110212,土地1建物1車位1,二層,十五層,其他,住家用,鋼筋混凝土造,0970205,18.34,0,0,0,有,有,800000,,塔式車位,18.35,800000,僅車位交易；,RPOPMLNLLHHGFDF87EA,0.0,0.0,0.0,有,0394
汐止區,房地(土地+建物)+車位,新北市汐止區大同路三段６１７號３樓,8.53,住,,,1110309,土地1建物1車位1,三層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,111.19,2,1,2,有,有,5600000,50364,升降機械,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLMLLHHGFDF28EA,62.43,0.0,6.37,有,0395
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段４００號十樓,24.34,住,,,1110116,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,159.38,3,2,2,有,有,11200000,70272,坡道平面,34.31,0,,RPRNMLSKLHHGFEF48EA,80.2,2.37,6.5,有,0396
三重區,房地(土地+建物),新北市三重區電信街８９號十二樓之三,6.74,商,,,1110221,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101224,57.28,2,1,1,有,有,7900000,137919,,0.0,0,,RPUQMLLLLHHGFGF68EA,31.73,2.69,5.16,有,
三重區,房地(土地+建物),新北市三重區電信街８９號十樓之五,5.77,商,,,1110221,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101224,49.959999999999994,2,1,1,有,有,6540000,130905,,0.0,0,本案係信託財產建物 委託人:僑大興建股份有限公司土地 委託人:同上權力人於2021/3/30以725萬取得此標的。,RPVQMLLLLHHGFGF78EA,27.01,2.7,5.16,有,
三重區,房地(土地+建物),新北市三重區電信街８９號八樓之六,7.88,商,,,1110221,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101224,62.82,2,1,1,有,有,8700000,138491,,0.0,0,,RPWQMLLLLHHGFGF88EA,37.14,2.57,2.51,有,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷７號七樓,29.04,住,,,1110224,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,138.52,3,2,2,有,有,8450000,61002,坡道平面,29.24,0,,RPUNMLNLLHHGFEF38EA,66.59,4.74,5.82,有,0397
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段３４８號十九樓,8.71,商,,,1110222,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,127.94,2,2,1,有,有,8200000,64093,坡道平面,30.84,0,,RPWNMLNLLHHGFEF58EA,56.75,3.47,6.13,有,0398
淡水區,房地(土地+建物)+車位,新北市淡水區自強路４２３號十六樓,27.54,住,,,1100727,土地4建物1車位1,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090610,168.97000000000003,3,2,2,有,有,17800000,121226,坡道平面,36.16,1700000,64、68、70地號為無償移轉,RPWQMLMLLHHGFEF78EA,77.34,3.94,10.15,有,
淡水區,房地(土地+建物)+車位,新北市淡水區自強路４２７號十八樓,25.45,住,,,1110106,土地4建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090610,165.89,3,2,2,有,有,17900000,123418,坡道平面,37.06,2000000,64、68、70地號為無償移轉,RPXQMLMLLHHGFEF88EA,73.06,4.36,11.29,有,
三重區,房地(土地+建物),新北市三重區三和路三段１３９巷１７號,20.0,住,,,1110207,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690505,91.0,3,1,1,有,無,12000000,131868,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLLHHGFGF18EA,91.0,0.0,0.0,無,
三重區,車位,新北市三重區朝陽街５２號二樓等,0.11,住,,,1110222,土地2建物1車位1,,,其他,,,,38.19,0,0,0,有,有,2500000,,坡道平面,38.19,2500000,僅車位交易；,RPXPMLMLLHHGFGF98EA,0.0,0.0,0.0,有,0002
三重區,土地,五谷王段350地號,429.77,住,,,1110112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,140410800,326711,,0.0,0,,RPPNMLNLLHHGFGF08EA,0.0,0.0,0.0,無,
三重區,土地,五谷王段176地號,2768.04,住,,,1110126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,628000000,226875,,0.0,0,,RPQNMLNLLHHGFGF18EA,0.0,0.0,0.0,無,
三重區,房地(土地+建物),新北市三重區仁愛街２８３巷７號三樓,32.25,住,,,1101227,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671213,86.21,3,2,1,有,無,8500000,98596,,0.0,0,,RPRNMLNLLHHGFGF28EA,69.24,0.0,16.97,無,
三重區,房地(土地+建物),新北市三重區正義北路２９９號十一樓之三,3.01,商,,,1100803,土地2建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970201,30.9,1,1,1,有,有,4550000,147249,,0.0,0,陽台外推；其他增建；,RPSNMLNLLHHGFGF38EA,16.58,0.0,5.01,有,0400
中和區,房地(土地+建物)+車位,新北市中和區中原街２６號十四樓,37.15,住,,,1110217,土地1建物1車位1,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080806,202.82999999999998,3,2,2,有,有,31000000,171494,坡道平面,36.06,2400000,含仲介費1550000元；,RPVNMLLLLHHGFHF58EA,94.95,2.61,12.42,有,0401
三峽區,房地(土地+建物)+車位,新北市三峽區國慶路１５６號十四樓之五,15.53,住,,,1110301,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951208,122.98,2,2,1,有,有,12250000,126979,坡道平面,38.32,1500000,其他增建；,RPRRMLMLLHHGFIF78EA,54.76,0.0,6.01,有,0402
樹林區,房地(土地+建物)+車位,新北市樹林區文化街３８號十一樓,25.75,住,,,1110303,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911201,196.69,3,1,2,有,有,16600000,84397,坡道平面,46.36,0,,RPSRMLMLLHHGFIF88EA,96.34,0.0,12.81,有,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區高職南街１８號九樓,28.42,住,,,1110306,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050712,204.44,3,2,2,有,有,11380000,55664,坡道平面,46.15,0,,RPXOMLNLLHHGFIF56EA,83.88,8.98,8.88,有,0403
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街１１７之３號八樓,20.63,住,,,1110127,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061003,132.45999999999998,2,2,1,有,有,9600000,72475,坡道平面,33.23,0,,RPOPMLNLLHHGFIF38EA,58.02,4.23,3.13,有,
鶯歌區,房地(土地+建物),新北市鶯歌區中正一路２１１巷９號三樓,47.0,工,,,1110125,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691015,99.97,3,2,2,有,無,5840000,58418,,0.0,0,陽台外推；,RPPPMLNLLHHGFIF48EA,99.97,0.0,0.0,無,0404
樹林區,房地(土地+建物),新北市樹林區太順街６２巷４號二樓,25.68,住,,,1110220,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760918,84.47,3,2,2,有,無,6300000,74583,,0.0,0,其他增建；,RPTPMLNLLHHGFIF88EA,75.77,0.0,8.7,無,
樹林區,土地,文林段1486地號,0.94,都市：其他:道路用地,,,1110301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15800,0,,0.0,0,包含公共設施保留地用地；,RPVPMLNLLHHGFIF09EA,0.0,0.0,0.0,無,0405
樹林區,土地,文林段1486地號,0.94,都市：其他:道路用地,,,1110301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15800,0,,0.0,0,包含公共設施保留地用地；,RPXPMLNLLHHGFIF66EA,0.0,0.0,0.0,無,0405
樹林區,土地,文林段1486地號,1.88,都市：其他:道路用地,,,1110301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31500,16755,,0.0,0,包含公共設施保留地用地；,RPOQMLNLLHHGFIF48EA,0.0,0.0,0.0,無,0405
樹林區,土地,文林段1486地號,3.43,都市：其他:道路用地,,,1110301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,57600,16793,,0.0,0,包含公共設施保留地用地；,RPPQMLNLLHHGFIF58EA,0.0,0.0,0.0,無,
三峽區,土地,深丘段63-17地號,3310.0,,森林區,農牧用地,1110307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14000000,4230,,0.0,0,未登記建物；,RPSQMLNLLHHGFIF88EA,0.0,0.0,0.0,無,0408
永和區,房地(土地+建物),新北市永和區中正路５１１號七樓之三,2.3,商,,,1110306,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,28.24,1,1,1,有,有,5460000,193343,,0.0,0,陽台外推；,RPUQMLNLLHHGFHF98EA,18.99,0.0,4.55,有,0409
中和區,房地(土地+建物)+車位,新北市中和區中原街２６號十八樓,37.15,住,,,1110228,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1080806,202.82999999999998,3,2,2,有,有,33000000,162698,坡道平面,36.06,0,,RPPNMLOLLHHGFHF28EA,94.95,2.61,12.42,有,0410
中和區,房地(土地+建物)+車位,新北市中和區明禮街１１巷２６號十八樓,18.31,住,,,1110122,土地1建物1車位1,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100830,169.08999999999997,3,2,2,有,有,26622000,181453,坡道平面,35.05,2300000,,RPPPMLNLLHHGFHF38EA,79.88,4.42,6.3,有,
中和區,房地(土地+建物)+車位,新北市中和區安平路１５６巷８號五樓,17.24,住,,,1110217,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1091218,104.41,2,1,1,有,有,17500000,167608,塔式車位,19.85,0,,RPTNMLNLLHHGFHF58EA,41.75,6.14,5.09,有,
中和區,土地,光復段47地號,121.0,都市：其他:機關用地,,,1110307,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,99174,,0.0,0,,RPUNMLNLLHHGFHF68EA,0.0,0.0,0.0,無,0411
永和區,房地(土地+建物),新北市永和區保平路２３６巷１５弄２５號五樓,27.49,住,,,1110209,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680606,103.14,3,1,2,有,無,10000000,96956,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPXNMLNLLHHGFHF98EA,103.14,0.0,0.0,無,
永和區,房地(土地+建物)+車位,新北市永和區永平路３１８號二十五樓,17.06,住,,,1110301,土地1建物1車位1,二十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土構造,1090427,214.1,4,2,2,有,有,38568888,180144,坡道平面,35.78,0,政府機關標讓售；,RPOOMLNLLHHGFHF18EA,114.13,0.0,10.76,有,
永和區,車位,新北市永和區仁愛路３０９號二樓等,0.29,住,,,1110212,土地1建物1車位1,,,其他,,,,39.64,0,0,0,有,有,2100000,,坡道平面,39.64,2100000,僅車位交易；,RPQOMLNLLHHGFHF38EA,0.0,0.0,0.0,有,0002
永和區,房地(土地+建物),新北市永和區環河東路一段６６號二樓,9.98,住,,,1110219,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870112,93.13,2,2,1,有,有,14100000,151401,,0.0,0,其他增建；,RPROMLNLLHHGFHF48EA,57.81,0.0,7.86,有,
永和區,房地(土地+建物)+車位,新北市永和區中和路５３５號十三樓之三,6.12,商,,,1110307,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980119,97.68,1,1,1,有,無,15000000,196108,升降平面,30.88,1900000,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLNLLHHGFHF58EA,44.54,0.0,6.24,有,
中和區,房地(土地+建物),新北市中和區橋和路１６０巷２７號十三樓,5.28,住,,,1110111,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871230,41.11,1,1,1,有,有,5170000,125760,,0.0,0,,RPRSMLMLLHHGFHF78EA,26.69,0.0,4.01,有,
中和區,房地(土地+建物),新北市中和區保健路１０６巷３６號,25.99,住,,,1110211,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770617,126.0,1,1,2,有,無,12000000,95238,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNLLHHGFHF38EA,113.08,12.92,0.0,無,
中和區,土地,民有段5地號,15.47,都市：其他:道路用地,,,1110301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,132515,,0.0,0,包含公共設施保留地用地；,RPSRMLMLLHHGFHF78EA,0.0,0.0,0.0,無,0413
三峽區,土地,大埔段二鬮小段128-5地號,17.0,,山坡地保育區,農牧用地,1110228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,303365,17845,,0.0,0,,RPWQMLMLLHHGFIF56EA,0.0,0.0,0.0,無,0414
中和區,房地(土地+建物),新北市中和區秀朗路三段７８巷１弄２０號三樓,25.25,住,,,1110116,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710618,90.11,3,2,2,有,無,11700000,129841,,0.0,0,陽台外推；,RPSNMLNLLHHGFHF48EA,77.25,0.0,12.86,無,0415
中和區,土地,秀峰段63地號,26.18,住,,,1110301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3009870,114968,,0.0,0,,RPQNMLOLLHHGFHF38EA,0.0,0.0,0.0,無,
中和區,房地(土地+建物)+車位,新北市中和區景新街１８１號八樓,16.15,住,,,1110220,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890607,147.27,3,2,2,有,有,22800000,172456,坡道機械,25.5,1800000,其他增建；,RPRNMLOLLHHGFHF48EA,82.96,0.0,15.93,有,
中和區,房地(土地+建物),新北市中和區中山路三段２１９號八樓,10.35,住,,,1110228,土地2建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060801,80.32,2,2,1,有,有,14050000,174925,,0.0,0,,RPSNMLOLLHHGFHF58EA,42.3,6.75,3.85,有,0416
中和區,房地(土地+建物),新北市中和區南山路２９８巷３弄１號四樓,26.0,住,,,1110121,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0700518,93.26,5,0,3,有,無,11560000,123955,,0.0,0,陽台外推；其他增建；,RPTNMLOLLHHGFHF68EA,74.85,0.0,18.41,無,0417
中和區,房地(土地+建物),新北市中和區國光街１１２巷１０號三樓,28.56,住,,,1110112,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691203,85.25,3,2,1,有,無,8940000,104868,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLOLLHHGFHF48EA,72.21,0.0,13.04,無,
